378503.156808,4940248.4366593,3
378502.39502309,4940249.08448934,3
378501.63323818,4940249.73231937,3
378500.87145328,4940250.38014941,3
378500.10966837,4940251.02797944,3
378499.34788346,4940251.67580948,3
378498.58609855,4940252.32363951,3
378497.82431364,4940252.97146955,3
378497.06252874,4940253.61929958,3
378496.30074383,4940254.26712962,3
378495.53895892,4940254.91495965,3
378494.77717401,4940255.56278969,3
378494.01538911,4940256.21061972,3
378493.2536042,4940256.85844976,3
378492.49181929,4940257.50627979,3
378491.73003438,4940258.15410983,3
378490.96824948,4940258.80193986,3
378490.20646457,4940259.4497699,3
378489.44467966,4940260.09759993,3
378488.68289475,4940260.74542997,3
378487.92110984,4940261.39326,3
378487.15932494,4940262.04109004,3
378486.39754003,4940262.68892007,3
378485.63575512,4940263.33675011,3
378484.87397021,4940263.98458014,3
378484.11218531,4940264.63241018,3
378483.3504004,4940265.28024021,3
378482.58861549,4940265.92807025,3
378481.82683058,4940266.57590028,3
378481.06504568,4940267.22373032,3
378480.30326077,4940267.87156035,3
378479.54147586,4940268.51939039,3
378478.77969095,4940269.16722042,3
378478.01790604,4940269.81505046,3
378477.25612114,4940270.4628805,3
378476.49433623,4940271.11071053,3
378475.73255132,4940271.75854057,3
378474.97076641,4940272.4063706,3
378474.20898151,4940273.05420064,3
378473.4471966,4940273.70203067,3
378472.68541169,4940274.34986071,3
378471.92362678,4940274.99769074,3
378471.16184188,4940275.64552078,3
378470.40005697,4940276.29335081,3
378469.63827206,4940276.94118085,3
378468.87648715,4940277.58901088,3
378468.11470225,4940278.23684092,3
378467.35291734,4940278.88467095,3
378466.59113243,4940279.53250099,3
378465.82934752,4940280.18033102,3
378465.06756261,4940280.82816106,3
378464.30577771,4940281.47599109,3
378463.5439928,4940282.12382113,3
378462.78220789,4940282.77165116,3
378462.02042298,4940283.4194812,3
378461.25863808,4940284.06731123,3
378460.49685317,4940284.71514127,3
378459.73506826,4940285.3629713,3
378458.97328335,4940286.01080134,3
378458.21149845,4940286.65863137,3
378457.44971354,4940287.30646141,3
378456.68792863,4940287.95429144,3
378455.92614372,4940288.60212148,3
378455.16435881,4940289.24995151,3
378454.40257391,4940289.89778155,3
378453.640789,4940290.54561158,3
378452.87900409,4940291.19344162,3
378452.11721918,4940291.84127165,3
378451.35543428,4940292.48910169,3
378450.59364937,4940293.13693173,3
378449.83186446,4940293.78476176,3
378449.07007955,4940294.4325918,3
378448.30829465,4940295.08042183,3
378447.54650974,4940295.72825187,3
378446.78472483,4940296.3760819,3
378446.02293992,4940297.02391194,3
378445.26115501,4940297.67174197,3
378444.49937011,4940298.31957201,3
378443.7375852,4940298.96740204,3
378442.97580029,4940299.61523208,3
378442.21401538,4940300.26306211,3
378441.45223048,4940300.91089215,3
378440.69044557,4940301.55872218,3
378439.92866066,4940302.20655222,3
378439.16687575,4940302.85438225,3
378438.40509085,4940303.50221229,3
378437.64330594,4940304.15004232,3
378436.88152103,4940304.79787236,3
378436.11973612,4940305.44570239,3
378435.35795121,4940306.09353243,3
378434.59616631,4940306.74136246,3
378433.8343814,4940307.3891925,3
378433.07259649,4940308.03702253,3
378432.31081158,4940308.68485257,3
378431.54902668,4940309.3326826,3
378430.78724177,4940309.98051264,3
378430.02545686,4940310.62834267,3
378429.26367195,4940311.27617271,3
378428.50188705,4940311.92400274,3
378427.74010214,4940312.57183278,3
378426.97831723,4940313.21966281,3
378426.21653232,4940313.86749285,3
378425.45474742,4940314.51532289,3
378424.69296251,4940315.16315292,3
378423.9311776,4940315.81098296,3
378423.16939269,4940316.45881299,3
378422.40760778,4940317.10664303,3
378421.64582288,4940317.75447306,3
378420.88403797,4940318.4023031,3
378420.12225306,4940319.05013313,3
378419.36046815,4940319.69796317,3
378418.59868325,4940320.3457932,3
378417.83689834,4940320.99362324,3
378417.07511343,4940321.64145327,3
378416.31332852,4940322.28928331,3
378415.55154362,4940322.93711334,3
378414.78975871,4940323.58494338,3
378414.0279738,4940324.23277341,3
378413.26618889,4940324.88060345,3
378412.50440398,4940325.52843348,3
378411.74261908,4940326.17626352,3
378410.98083417,4940326.82409355,3
378410.21904926,4940327.47192359,3
378409.45726435,4940328.11975362,3
378408.69547945,4940328.76758366,3
378407.93369454,4940329.41541369,3
378407.17190963,4940330.06324373,3
378406.41012472,4940330.71107376,3
378405.64833982,4940331.3589038,3
378404.88655491,4940332.00673383,3
378404.12477,4940332.65456387,3
378403.36298509,4940333.3023939,3
378402.60120018,4940333.95022394,3
378401.83941528,4940334.59805397,3
378401.07763037,4940335.24588401,3
378400.31584546,4940335.89371405,3
378399.55406055,4940336.54154408,3
378398.79227565,4940337.18937412,3
378398.03049074,4940337.83720415,3
378397.26870583,4940338.48503419,3
378396.50692092,4940339.13286422,3
378395.74513602,4940339.78069426,3
